,v2_term_x,description,v3_term,v2_term_y,unk,icd10_term,snomed_concept_id,icd10_code,category,concept_id_ph,concept_version_id_ph,phenotype_id,phenotype_version_id,phenotype_name,disease,description_ph
215,F3813,Diabetic amyotrophy,Y00Xo,C106.,XaPmX,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
216,F3813,Diabetic amyotrophy,Y00Xo,C106.,XaPmX,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
217,F3813,Diabetic amyotrophy,Y00Xo,C106.,XaPmX,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
218,F3813,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
219,F3813,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
220,F3813,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
221,F3813,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
222,F3813,Diabetic amyotrophy,Y00Xo,F3813,XaPmX,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
223,F3813,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
224,F3813,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
225,F3813,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
226,F3813,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
227,F3813,Diabetic amyotrophy,Y00Xo,XE15n,XaPmX,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
228,F3813,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
229,F3813,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
230,F3813,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
231,F3813,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
232,F3813,Diabetic amyotrophy,Y00Xo,Xa0lK,XaPmX,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
233,C106.,Diabetes mellitus with neuropathy,Y00Xb,C106.,X00Ag,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
234,C106.,Diabetes mellitus with neuropathy,Y00Xb,C106.,X00Ag,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
235,C106.,Diabetes mellitus with neuropathy,Y00Xb,C106.,X00Ag,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
236,C106.,Diabetes mellitus with neuropathy,Y00Xb,C106.,X00Ag,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
237,C106.,Diabetes mellitus with neuropathy,Y00Xb,C106.,X00Ag,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
238,C106.,Diabetes mellitus with polyneuropathy,Y00Xg,C106.,XE15k,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
239,C106.,Diabetes mellitus with polyneuropathy,Y00Xg,C106.,XE15k,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
240,C106.,Diabetes mellitus with polyneuropathy,Y00Xg,C106.,XE15k,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
241,C106.,Diabetes mellitus with polyneuropathy,Y00Xg,C106.,XE15k,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
242,C106.,Diabetes mellitus with polyneuropathy,Y00Xg,C106.,XE15k,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
243,C1082,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
244,C1082,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
245,C1082,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
246,C1082,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
247,C1082,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
248,C10E2,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
249,C10E2,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
250,C10E2,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
251,C10E2,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
252,C10E2,Insulin-dependent diabetes mellitus with neurological complications,YMAoq,C10E2,C1082,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
253,C1082,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
254,C1082,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
255,C1082,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
256,C1082,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
257,C1082,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
258,C10E2,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
259,C10E2,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
260,C10E2,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
261,C10E2,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
262,C10E2,Type I diabetes mellitus with neurological complications,Yagv9,C10E2,C1082,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
263,C1082,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
264,C1082,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
265,C1082,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
266,C1082,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
267,C1082,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
268,C10E2,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
269,C10E2,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
270,C10E2,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
271,C10E2,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
272,C10E2,Type 1 diabetes mellitus with neurological complications,YajRC,C10E2,C1082,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
273,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
274,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
275,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
276,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
277,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
278,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
279,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
280,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
281,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
282,C108B,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
283,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
284,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
285,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
286,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
287,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C108B,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
288,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
289,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
290,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
291,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
292,C10EB,Insulin dependent diabetes mellitus with mononeuropathy,YafOa,C10EB,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
293,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
294,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
295,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
296,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
297,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
298,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
299,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
300,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
301,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
302,C108B,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
303,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
304,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
305,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
306,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
307,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C108B,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
308,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
309,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
310,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,278511008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
311,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,230572002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
312,C10EB,Type I diabetes mellitus with mononeuropathy,YagvJ,C10EB,XaEnn,E104D,427571000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
313,C108B,Type 1 diabetes mellitus with mononeuropathy,YajRK,C108B,XaEnn,E104D,230575000,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
314,C108B,Type 1 diabetes mellitus with mononeuropathy,YajRK,C108B,XaEnn,E104D,420918009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
